address,bed_num,classify,deputy_director_num,director_num,email,employee_num,fax,hospital_level,hospital_type,institution_code,manage_type,name,open_bed_num,post,registry_time,tc_area,telephone
临泉县庙岔镇后韩庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221181001,定点医疗机构,临泉县庙岔镇后韩庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县庙岔镇老店行政村,0,非政府办非营利性,0,0,,,,,专科,341221180201,定点医疗机构,临泉县庙岔镇老店行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
黄岭闸南,30,政府办非营利性,6,0,,55,,一级,综合,485924892,定点医疗机构,临泉县黄岭镇卫生院,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13956759593
临泉县白庙镇镇东行政村,0,政府办非营利性,0,0,,,,,专科,341221200201,定点医疗机构,临泉县白庙镇镇东行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
关庙镇东头,30,政府办非营利性,1,0,,49,,一级,综合,485924251,定点医疗机构,临泉县关庙镇卫生院,0,236426,2013/1/8 11:24:46,鼠标悬停查看协议地区,13855823551
临泉县关庙镇毛明村,0,非政府办非营利性,0,0,,8,,,综合,PDY000196,定点医疗机构,临泉县关庙镇毛明村卫生室,0,236426,2013/1/8 11:24:46,鼠标悬停查看协议地区,13635684329
临泉县关庙镇茶棚行政村,0,非政府办非营利性,0,0,,,,,专科,341221211201,定点医疗机构,临泉县关庙镇茶棚行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县关庙镇河坡村冷庄,0,非政府办非营利性,0,0,,9,,,综合,PDY000192,定点医疗机构,临泉县关庙镇河坡村卫生室,0,236426,2013/1/8 11:24:46,鼠标悬停查看协议地区,13956759415
临泉县关庙镇刘老家行政村,0,非政府办非营利性,0,0,,,,,专科,341221211001,定点医疗机构,临泉县关庙镇刘老家行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
黄岭镇大唐营村,0,政府办非营利性,0,0,,7,,,综合,PDY001477,定点医疗机构,黄岭镇八里坡村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13965746226
黄岭镇黄岭集上,0,政府办非营利性,0,0,,8,,,综合,PDY005785,定点医疗机构,临泉县黄岭镇大刘村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,15856819341
黄岭镇前林村,0,政府办非营利性,0,0,,7,,,综合,PDY001493,定点医疗机构,临泉县黄岭镇前林村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13966580601
临泉县黄岭镇侉子营行政村,0,非政府办非营利性,0,0,,,,,专科,341221191401,定点医疗机构,临泉县黄岭镇侉子营行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
黄岭镇冯营村,0,政府办非营利性,0,0,,5,,,专科,PDY005726,定点医疗机构,临泉县黄岭镇冯营村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,15856893097
临泉县黄岭镇后张庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221191101,定点医疗机构,临泉县黄岭镇后张庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
黄岭镇秦庄村,0,政府办非营利性,0,0,,8,,,综合,PDY001442,定点医疗机构,临泉县黄岭镇秦庄村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,15855483120
黄岭镇黄岭集,0,政府办非营利性,0,0,,,,,综合,PDY001450-1,定点医疗机构,临泉县黄岭镇黄岭村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13966588208
黄岭镇前洼村后洼,0,政府办非营利性,0,0,,6,,,专科,PDY005734,定点医疗机构,临泉县黄岭镇前洼村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13956757338
黄岭镇彭寨村,0,政府办非营利性,0,0,,5,,,综合,PDY005769,定点医疗机构,临泉县黄岭镇彭寨村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13014073735
黄岭镇冯辛村刘营,0,政府办非营利性,0,0,,7,,,专科,PDY001522,定点医疗机构,临泉县黄岭镇冯辛村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13965735640
黄岭镇何洼村赵洼,0,政府办非营利性,0,0,,8,,,综合,PDY005777,定点医疗机构,临泉县黄岭镇何洼村卫生室,0,236422,2013/1/8 11:24:46,鼠标悬停查看协议地区,13966582383
姜寨集,40,政府办非营利性,3,0,,43,,一级,综合,485925123,定点医疗机构,临泉县姜寨中心卫生院,0,236420,2013/1/8 11:24:46,鼠标悬停查看协议地区,13865857570
临泉县姜寨镇段坡行政村,0,非政府办非营利性,0,0,,,,,专科,341221170501,定点医疗机构,临泉县姜寨镇段坡行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇姜寨行政村,0,非政府办非营利性,0,0,,,,,专科,341221170101,定点医疗机构,临泉县姜寨镇姜寨行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇坡寨行政村,0,非政府办非营利性,0,0,,,,,专科,341221171001,定点医疗机构,临泉县姜寨镇坡寨行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇张小庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221171201,定点医疗机构,临泉县姜寨镇张小庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇张楼行政村,0,非政府办非营利性,0,0,,,,,专科,341221170701,定点医疗机构,临泉县姜寨镇张楼行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇李吴行政村,0,非政府办非营利性,0,0,,,,,专科,341221170801,定点医疗机构,临泉县姜寨镇李吴行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇王楼行政村,0,非政府办非营利性,0,0,,,,,专科,341221170901,定点医疗机构,临泉县姜寨镇王楼行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇高城行政村,0,非政府办非营利性,0,0,,,,,专科,341221170401,定点医疗机构,临泉县姜寨镇高城行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇熊桥行政村,0,非政府办非营利性,0,0,,,,,专科,341221171101,定点医疗机构,临泉县姜寨镇熊桥行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇王小庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221170601,定点医疗机构,临泉县姜寨镇王小庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇范桥行政村,0,非政府办非营利性,0,0,,,,,专科,341221170201,定点医疗机构,临泉县姜寨镇范桥行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县姜寨镇汪庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221170301,定点医疗机构,临泉县姜寨镇汪庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
庙岔镇集南,30,政府办非营利性,2,0,,56,,,综合,485930002,定点医疗机构,临泉县庙岔镇卫生院,30,236421,2013/1/8 11:24:46,鼠标悬停查看协议地区,15055573456
临泉县庙岔镇范楼行政村,0,非政府办非营利性,0,0,,,,,专科,341221180301,定点医疗机构,临泉县庙岔镇范楼行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县庙岔镇王盐店村,0,非政府办非营利性,0,0,,13,,,综合,PDY000241,定点医疗机构,临泉县庙岔镇王盐店村卫生室,0,236421,2013/1/8 11:24:46,鼠标悬停查看协议地区,05586261658
临泉县庙岔镇葛庆村前范庄,0,非政府办非营利性,0,0,,7,,,综合,PDY000236,定点医疗机构,临泉县庙岔镇葛庄村卫生室,0,236421,2013/1/8 11:24:46,鼠标悬停查看协议地区,13205682804
临泉县庙岔镇庙岔行政村,0,非政府办非营利性,0,0,,,,,专科,341221180101,定点医疗机构,临泉县庙岔镇庙岔行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县庙岔镇小李庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221180801,定点医疗机构,临泉县庙岔镇小李庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县庙岔镇祁庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221181101,定点医疗机构,临泉县庙岔镇祁庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇郑寨行政村,0,非政府办非营利性,0,0,,,,,专科,341221150501,定点医疗机构,临泉县迎仙镇郑寨行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇南张营村,0,非政府办非营利性,0,0,,,,,专科,341221150401,定点医疗机构,临泉县迎仙镇南张营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇邱庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221150601,定点医疗机构,临泉县迎仙镇邱庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇韦小庙村,0,非政府办非营利性,0,0,,,,,专科,341221151301,定点医疗机构,临泉县迎仙镇韦小庙村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇迎北行政村,0,非政府办非营利性,0,0,,,,,专科,341221150101,定点医疗机构,临泉县迎仙镇迎北行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇迎南行政村,0,非政府办非营利性,0,0,,,,,专科,341221150301,定点医疗机构,临泉县迎仙镇迎南行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇秦寨行政村,0,非政府办非营利性,0,0,,,,,专科,341221151201,定点医疗机构,临泉县迎仙镇秦寨行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
瓦店集街上,50,政府办非营利性,4,0,,54,,一级,综合,485924382,定点医疗机构,临泉县瓦店镇卫生院,50,236419,2013/1/8 11:24:46,鼠标悬停查看协议地区,13615683562
临泉县瓦店镇瓦店村,0,非政府办非营利性,0,0,,,,,专科,341221160101,定点医疗机构,临泉县瓦店镇瓦店村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇肖坡村,0,非政府办非营利性,0,0,,,,,专科,341221160201,定点医疗机构,临泉县瓦店镇肖坡村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇房庄村,0,非政府办非营利性,0,0,,,,,专科,341221160301,定点医疗机构,临泉县瓦店镇房庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇侯庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221160401,定点医疗机构,临泉县瓦店镇侯庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇大林村,0,非政府办非营利性,0,0,,,,,专科,341221160501,定点医疗机构,临泉县瓦店镇大林村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇李盘村,0,非政府办非营利性,0,0,,,,,专科,341221160601,定点医疗机构,临泉县瓦店镇李盘村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇大张庄,0,非政府办非营利性,0,0,,,,,专科,341221160701,定点医疗机构,临泉县瓦店镇大张庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇黄大村,0,非政府办非营利性,0,0,,,,,专科,341221160901,定点医疗机构,临泉县瓦店镇黄大庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇吴庄村,0,非政府办非营利性,0,0,,,,,专科,341221160801,定点医疗机构,临泉县瓦店镇吴庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇桥口行政村,0,非政府办非营利性,0,0,,,,,专科,341221161101,定点医疗机构,临泉县瓦店镇桥口行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇侯寨村,0,非政府办非营利性,0,0,,,,,专科,341221161201,定点医疗机构,临泉县瓦店镇侯寨村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县瓦店镇郑卞村,0,非政府办非营利性,0,0,,,,,专科,341221161001,定点医疗机构,临泉县瓦店镇郑卞村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇东岳庙村,0,政府办非营利性,0,0,,,,,专科,341221131101,定点医疗机构,临泉县陈集镇东岳庙村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇李长营村,0,非政府办非营利性,0,0,,,,,专科,341221131201,定点医疗机构,临泉县陈集镇李长营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇李钟营村,0,政府办非营利性,0,0,,,,,专科,341221130901,定点医疗机构,临泉县陈集镇李钟营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇彭营村,0,非政府办非营利性,0,0,,,,,专科,341221130201,定点医疗机构,临泉县陈集镇彭营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇水寨行政村,0,非政府办非营利性,0,0,,,,,专科,341221131401,定点医疗机构,临泉县陈集镇水寨行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇任老行政村,0,非政府办非营利性,0,0,,,,,专科,341221130501,定点医疗机构,临泉县陈集镇任老行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇联建村,0,政府办非营利性,0,0,,,,,专科,341221131001,定点医疗机构,临泉县陈集镇联建村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇闫楼行政村,0,非政府办非营利性,0,0,,,,,专科,341221130701,定点医疗机构,临泉县陈集镇闫楼行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇南杨庄村,0,非政府办非营利性,0,0,,,,,专科,341221130801,定点医疗机构,临泉县陈集镇南杨庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
韦寨镇板桥村,0,政府办非营利性,0,0,,6,,,专科,PDY004352,定点医疗机构,临泉县韦寨镇板桥村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,13635684763
临泉县陈集镇油店桥村,0,政府办非营利性,0,0,,,,,专科,341221130401,定点医疗机构,临泉县陈集镇油店桥村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇柘树桥村,0,非政府办非营利性,0,0,,,,,专科,341221130301,定点医疗机构,临泉县陈集镇柘树桥村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
韦寨镇韦大庄村,0,政府办非营利性,0,0,,4,,,专科,PDY001987,定点医疗机构,临泉县韦寨镇韦大庄村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,15056821764
临泉县韦寨镇吴营村,0,政府办非营利性,0,0,,,,,专科,341221141501,定点医疗机构,临泉县韦寨镇吴营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇卢庄行政村,0,政府办非营利性,0,0,,,,,专科,341221140901,定点医疗机构,临泉县韦寨镇卢庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇李庄村,0,非政府办非营利性,0,0,,5,,,综合,PDY000222,定点医疗机构,临泉县韦寨镇李庄村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,05586107203
临泉县韦寨镇高桥村徐庄,0,非政府办非营利性,0,0,,5,,,综合,PDY000227,定点医疗机构,临泉县韦寨镇高桥村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,13865852856
迎仙集,40,政府办非营利性,2,0,,41,,一级,综合,73733630X,定点医疗机构,临泉县迎仙中心卫生院,40,236417,2013/1/8 11:24:46,鼠标悬停查看协议地区,13705675456
临泉县迎仙镇常安庄村,0,非政府办非营利性,0,0,,,,,专科,341221150701,定点医疗机构,临泉县迎仙镇常安庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇常湾行政村,0,非政府办非营利性,0,0,,,,,专科,341221151101,定点医疗机构,临泉县迎仙镇常湾行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇蒋庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221151001,定点医疗机构,临泉县迎仙镇蒋庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇李郢村,0,非政府办非营利性,0,0,,,,,专科,341221151401,定点医疗机构,临泉县迎仙镇李郢村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇韦周村,0,非政府办非营利性,0,0,,,,,专科,341221141201,定点医疗机构,临泉县韦寨镇韦周村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇秦芦村,0,非政府办非营利性,0,0,,,,,专科,341221140501,定点医疗机构,临泉县韦寨镇秦芦村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇西韦楼村孔庄,0,非政府办非营利性,0,0,,5,,,综合,PDY000225,定点医疗机构,临泉县韦寨镇西韦楼村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,05586113501
临泉县韦寨镇于庙村,0,非政府办非营利性,0,0,,,,,专科,341221141301,定点医疗机构,临泉县韦寨镇于庙村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇李靖庄村,0,政府办非营利性,0,0,,,,,专科,341221140601,定点医疗机构,临泉县韦寨镇李靖庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇刘集行政村,0,非政府办非营利性,0,0,,,,,专科,341221150901,定点医疗机构,临泉县迎仙镇刘集行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇李竹园村,0,非政府办非营利性,0,0,,,,,专科,341221150801,定点医疗机构,临泉县迎仙镇李竹园村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县迎仙镇钟庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221151501,定点医疗机构,临泉县迎仙镇钟庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇韦寨村,0,非政府办非营利性,0,0,,,,,专科,341221141401,定点医疗机构,临泉县韦寨镇韦寨村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇柘树庄村,0,非政府办非营利性,0,0,,,,,专科,341221141101,定点医疗机构,临泉县韦寨镇柘树庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县韦寨镇仁和寨村,0,非政府办非营利性,0,0,,7,,,综合,PDY000221,定点医疗机构,临泉县韦寨镇仁和寨村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,05586101306
韦寨镇史寨村,0,政府办非营利性,0,0,,7,,,综合,PDY000215,定点医疗机构,临泉县韦寨镇史寨村卫生室,0,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,13865859832
陈集街东头路北,20,政府办非营利性,1,0,,42,,一级,综合,485924438,定点医疗机构,临泉县陈集镇卫生院,20,236415,2013/1/8 11:24:46,鼠标悬停查看协议地区,15856818879
临泉县迎仙镇郑庄行政村,0,非政府办非营利性,0,0,,,,,专科,341221150201,定点医疗机构,临泉县迎仙镇郑庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇朝阳村,0,非政府办非营利性,0,0,,,,,专科,341221131301,定点医疗机构,临泉县陈集镇朝阳村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇陈集村,0,非政府办非营利性,0,0,,,,,专科,341221130601,定点医疗机构,临泉县陈集镇陈集村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇丁庄村,0,非政府办非营利性,0,0,,,,,专科,341221131501,定点医疗机构,临泉县陈集镇丁庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县陈集镇东王营村,0,政府办非营利性,0,0,,,,,专科,341221130101,定点医疗机构,临泉县陈集镇东王营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县张新镇罗庄中心村,0,非政府办非营利性,0,0,,,,,专科,341221110601,定点医疗机构,临泉县张新镇罗庄中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县张新镇马楼行政村,0,非政府办非营利性,0,0,,,,,专科,341221110901,定点医疗机构,临泉县张新镇马楼行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县张新镇张集中心村,0,非政府办非营利性,0,0,,,,,专科,341221110801,定点医疗机构,临泉县张新镇张集中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县张新镇刘寨中心村,0,非政府办非营利性,0,0,,,,,专科,341221110501,定点医疗机构,临泉县张新镇刘寨中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县张新镇马寨村,0,非政府办非营利性,0,0,,,,,专科,341221110301,定点医疗机构,临泉县张新镇马寨村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
艾亭集东头,25,政府办非营利性,3,0,,58,,一级,综合,485924315,定点医疗机构,临泉县艾亭中心卫生院,25,236416,2013/1/8 11:24:46,鼠标悬停查看协议地区,13655655386
临泉县艾亭镇谢李村,0,政府办非营利性,0,0,,,,,专科,341221120101,定点医疗机构,临泉县艾亭镇谢李村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇桃花店村,0,政府办非营利性,0,0,,,,,专科,341221120201,定点医疗机构,临泉县艾亭镇桃花店村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇大西村,0,政府办非营利性,0,0,,,,,专科,341221120301,定点医疗机构,临泉县艾亭镇大西村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇艾西村,0,政府办非营利性,0,0,,,,,专科,341221120401,定点医疗机构,临泉县艾亭镇艾西村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇艾亭中心村,0,非政府办非营利性,0,0,,,,,专科,341221120501,定点医疗机构,临泉县艾亭镇艾亭中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇杨寺中心村,0,非政府办非营利性,0,0,,,,,专科,341221120601,定点医疗机构,临泉县艾亭镇杨寺中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇刘大营村,0,非政府办非营利性,0,0,,,,,专科,341221120701,定点医疗机构,临泉县艾亭镇刘大营村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇范庄村,0,非政府办非营利性,0,0,,,,,专科,341221120801,定点医疗机构,临泉县艾亭镇范庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇大谢庄中心村,0,非政府办非营利性,0,0,,,,,专科,341221120901,定点医疗机构,临泉县艾亭镇大谢庄中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇大房庄村,0,非政府办非营利性,0,0,,,,,专科,341221121001,定点医疗机构,临泉县艾亭镇大房庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇艾北村,0,非政府办非营利性,0,0,,,,,专科,341221121101,定点医疗机构,临泉县艾亭镇艾北村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县艾亭镇王新村,0,非政府办非营利性,0,0,,,,,专科,341221121201,定点医疗机构,临泉县艾亭镇王新村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
韦寨集西头,40,政府办非营利性,1,0,,31,,一级,综合,48592442X,定点医疗机构,临泉县韦寨镇卫生院,40,236418,2013/1/8 11:24:46,鼠标悬停查看协议地区,13965563038
临泉县韦寨镇西李寨村,0,非政府办非营利性,0,0,,,,,专科,341221140401,定点医疗机构,临泉县韦寨镇西李寨村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇罗寨村,0,政府办非营利性,0,0,,,,,专科,341221100501,定点医疗机构,临泉县宋集镇罗寨村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇段庄中心村,0,非政府办非营利性,0,0,,,,,专科,341221100901,定点医疗机构,临泉县宋集镇段庄中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇焦桥中心村,0,非政府办非营利性,0,0,,,,,专科,341221100301,定点医疗机构,临泉县宋集镇焦桥中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇老寨中心村,0,非政府办非营利性,0,0,,,,,专科,341221101401,定点医疗机构,临泉县宋集镇老寨中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇王桥中心村,0,非政府办非营利性,0,0,,,,,专科,341221101201,定点医疗机构,临泉县宋集镇王桥中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇邢庄村,0,政府办非营利性,0,0,,,,,专科,341221100401,定点医疗机构,临泉县宋集镇邢庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇徐金村,0,政府办非营利性,0,0,,,,,专科,341221100601,定点医疗机构,临泉县宋集镇徐金村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇杨范村,0,政府办非营利性,0,0,,,,,专科,341221100701,定点医疗机构,临泉县宋集镇杨范村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇瑶池村,0,政府办非营利性,0,0,,,,,专科,341221101001,定点医疗机构,临泉县宋集镇瑶池村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县宋集镇马营中心村,0,非政府办非营利性,0,0,,,,,专科,341221101101,定点医疗机构,临泉县宋集镇马营中心村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县单桥镇张老庄行政村,0,政府办非营利性,0,0,,,,,专科,341221080701,定点医疗机构,临泉县单桥镇张老庄行政村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
临泉县单桥镇周庄村,0,非政府办非营利性,0,0,,,,,专科,341221080301,定点医疗机构,临泉县单桥镇周庄村卫生室,0,236400,2013/1/8 11:24:46,鼠标悬停查看协议地区,
