address,level,memo,name,ssq,telephone,type
开县云枫街道平桥三桥2、4、6号,一级,18733,开县胡定江诊所,开州区,,诊所
开县中和镇鹤林街7号,一级,12042,重庆市开州区中和镇中心卫生院,开州区,52743198,卫生院
虎形村1组,一级,64361,宝兴镇虎形村梅盛川卫生室,大足区,,村卫生室
金竹新村,一级,64362,宝兴镇金竹村冯远明卫生室,大足区,,村卫生室
白云村3组,一级,64363,宝兴镇白云村罗贞国卫生室,大足区,,村卫生室
白云村1组,一级,64364,宝兴镇白云村罗显均卫生室,大足区,,村卫生室
黄桥村1组,一级,64365,宝兴镇黄桥村陈传华卫生室,大足区,,村卫生室
黄桥村1组,一级,64366,宝兴镇黄桥村陈传斌卫生室,大足区,,村卫生室
转龙村7组,一级,64367,宝兴镇转龙村陈顺帝卫生室,大足区,,村卫生室
瓦窑村4组,一级,64368,宝兴镇瓦窑村袁明建卫生室,大足区,,村卫生室
旗团村3组,一级,64369,宝兴镇旗团村李文超卫生室,大足区,43367189,村卫生室
拾万镇协丰村,一级,64370,拾万镇协丰村何盛富卫生室,大足区,,村卫生室
拾万镇协丰村,一级,64371,拾万镇协丰村邓文举卫生室,大足区,,村卫生室
拾万镇协丰村,一级,64372,拾万镇协丰村鲁文国卫生室,大足区,,村卫生室
拾万镇楠木村,一级,64373,拾万镇楠木村何治远卫生室,大足区,,村卫生室
拾万镇楠木村,一级,64374,拾万镇楠木村唐邦友卫生室,大足区,,村卫生室
拾万镇楠木村,一级,64375,拾万镇楠木村唐福初卫生室,大足区,,村卫生室
秀山县梅江镇兴隆坳村龙家湾,一级,61977,秀山县梅江镇兴隆坳村龙家湾卫生室,秀山县,76950218,村卫生室
秀山县中坪乡毛坪村二组,一级,18524,秀山土家族苗族自治县中平乡卫生院,秀山县,023-76624442,医院
秀山县雅江镇雅江村,一级,18525,秀山土家族苗族自治县雅江镇卫生院,秀山县,,医院
秀山县平凯镇建国村,一级,18531,秀山土家族苗族自治县平凯街道社区卫生服务中心,秀山县,02376656706,社区卫生服务机构
秀山县溪口乡五龙村,一级,17542,秀山土家族苗族自治县溪口镇卫生院,秀山县,,医院
秀山县妙泉乡姚家村一组,一级,17548,秀山土家族苗族自治县妙泉镇卫生院,秀山县,,医院
秀山县隘口镇,一级,18373,秀山土家族苗族自治县隘口镇卫生院,秀山县,,医院
重庆市秀山县中和街道东大街,二级,18527,秀山协和医院,秀山县,,医院
秀山县海洋乡下坪村,一级,18530,秀山土家族苗族自治县海洋乡卫生院,秀山县,,医院
秀山县岑溪乡新桥村一组,一级,17556,秀山土家族苗族自治县岑溪乡卫生院,秀山县,,医院
重庆市秀山县渝秀大道中段,二级,18526,秀山同济医院,秀山县,,医院
秀山县峨溶镇新田街1号,一级,10896,秀山土家族苗族自治县峨溶镇卫生院,秀山县,0233,卫生院
秀山县中和镇,一级,63829,秀山龙洪学儿科诊所,秀山县,,诊所
秀山县清溪场镇茫洞街182号,一级,10888,秀山土家族苗族自治县清溪场镇中心卫生院,秀山县,,卫生院
秀山县梅江镇邑中村居委会,一级,10889,秀山土家族苗族自治县梅江镇中心卫生院,秀山县,0,卫生院
水口镇汪祠村十四社,一级,60831,水口镇汪祠村十四社卫生室一,铜梁区,45433496,村卫生室
围龙镇化龙村,一级,60833,围龙镇化龙村卫生室一,铜梁区,45360566,村卫生室
铜梁县维新镇双石村11社,一级,60834,维新镇双石村卫生室一,铜梁区,,村卫生室
铜梁县维新镇沿河村4社,一级,60835,维新镇沿河村四社卫生点,铜梁区,,村卫生室
小林镇鱼龙村14社,一级,60837,小林乡鱼龙村卫生室一,铜梁区,,村卫生室
永嘉镇复兴村5社,一级,60838,永嘉镇复兴村卫生室一,铜梁区,45390563,村卫生室
永嘉镇高龙村3社,一级,60839,永嘉镇高龙村三社卫生室一,铜梁区,,村卫生室
永嘉镇和益村2社,一级,60840,永嘉镇和益村卫生室一,铜梁区,45399765,村卫生室
永嘉镇蓝山村9社,一级,60842,永嘉镇蓝山村九社卫生室一,铜梁区,,村卫生室
永嘉镇蓝山村1社,一级,60843,永嘉镇蓝山村卫生室一,铜梁区,,村卫生室
永嘉镇明山村13社,一级,60844,永嘉镇明山村卫生室一,铜梁区,,村卫生室
永嘉镇圣水村5社,一级,60847,永嘉镇圣水村卫生室三,铜梁区,,村卫生室
永嘉镇塘坪村16社,一级,60848,永嘉镇塘坪村十六社卫生室一,铜梁区,45398259,村卫生室
永嘉镇幸福村2社,一级,60850,永嘉镇幸福村卫生室一,铜梁区,,村卫生室
永嘉镇竹海村12社,一级,60852,永嘉镇竹海村十二社卫生点,铜梁区,,村卫生室
江北区南桥寺明瑜恒康B区10-13号,一级,10323,重庆市江北区石马河明瑜恒康社区卫生服务站,江北区,67655819,社区卫生服务机构
江北区大石坝大路村45号－2－2,一级,10324,重庆市江北区大石坝大路社区卫生服务站,江北区,,社区卫生服务机构
江北区万丰一村1幢4号,一级,10325,重庆市江北区五里店社区卫生服务站,江北区,67012481,社区卫生服务机构
江北区观音桥建东一村35号--4,一级,10327,重庆市江北区五里店万丰社区卫生服务站,江北区,67120553,社区卫生服务机构
江北区五里店五江路御庭苑1号佳音大厦,一级,10328,重庆佳音医院有限公司,江北区,61896599-1802,医院
江北区建新东路28号5-1,一级,10330,重庆江北博爱医院,江北区,86822070,医院
,一级,10343,重庆市江北区石马河玉带山社区卫生服务站（即重庆石油,江北区,,社区卫生服务机构
江北区大石坝天桥社区八村28号附6号,一级,10332,江北区大石坝天桥社区卫生服务站,江北区,89231098,社区卫生服务机构
江北区黄桷园24-1号,一级,10333,江北区观音桥春晖社区卫生服务站,江北区,,社区卫生服务机构
江北区大兴村1号,一级,10406,江北区华新街大兴村社区卫生服务站,江北区,,社区卫生服务机构
江北区建新北路34号,二级,10349,重庆北大阳光医院,江北区,86073999,医院
渝北区红锦大道58号,一级,10264,重庆市高级人民法院医务室（限对内部结算）,江北区,,诊所
江北区红石路4号,一级,10269,重庆市江北区红旗河沟医院,江北区,,医院
江北区南桥寺,一级,10286,重庆市江北区南桥寺社区卫生服务站（即重庆石油医院南,江北区,,社区卫生服务机构
江北区杨河二村4号,二级,10188,重庆市人口和计划生育科学技术研究院附属医院,江北区,86715091,医院
渝北区回兴工业园兴科一路89号,一级,63223,渝北区回兴社区卫生服务中心方泰门诊,渝北区,,门诊部
渝北区回兴街道宝圣东路189号,一级,63219,渝北刘旭诊所,渝北区,,诊所
渝北区双龙湖街道龙顺街1栋2-1号,一级,63220,渝北区双龙湖街道龙顺街社区卫生服务站,渝北区,xx,社区卫生站
渝北区龙头寺公园鲁能星城三街区3幢1-4号,一级,63225,宗胜颈肩腰腿痛专科门诊,渝北区,,诊所
,一级,63366,重庆市公安局医务室,渝北区,,门诊部
渝北区双凤桥街道汉渝路136号,一级,60801,重庆渝北惠安医院,渝北区,,医院
重庆市渝北区龙山街道龙脊路91号,一级,12275,渝北区龙山街道龙脊社区卫生服务站,渝北区,,社区卫生站
渝北区茨竹镇花云社区,一级,12303,渝北区茨竹镇花云社区卫生室,渝北区,,村卫生室
渝北区茨竹镇金银社区,一级,12309,渝北区茨竹镇金银社区卫生室,渝北区,,村卫生室
渝北区茨竹镇玉兰社区,一级,12317,渝北区茨竹镇玉兰社区卫生室,渝北区,,村卫生室
渝北区洛碛镇沙湾村,一级,12321,渝北区洛碛镇沙湾村卫生室,渝北区,,村卫生室
渝北区洛碛镇沙地村,一级,12322,渝北区洛碛镇沙地村卫生室,渝北区,,村卫生室
渝北区洛碛镇洛碛村,一级,12323,渝北区洛碛镇洛碛村卫生室,渝北区,,村卫生室
渝北区洛碛镇经开村,一级,12324,渝北区洛碛镇经开村卫生室,渝北区,,村卫生室
重庆市渝北区石船镇金桥村,一级,12337,重庆市渝北区石船镇金桥村卫生室,渝北区,,村卫生室
三建乡红旗寨村5组,一级,61040,丰都县三建乡红旗寨村卫生室,丰都县,,村卫生室
三元镇麻柳村,一级,61041,丰都县三元镇麻柳村卫生室,丰都县,,村卫生室
三元镇何家坝村,一级,61043,丰都县三元镇何家坝村卫生室,丰都县,,村卫生室
丰都县董家镇四角楼村3组,一级,60940,丰都县董家镇四角楼村卫生室,丰都县,,村卫生室
都督村3组,一级,60941,丰都县都督乡都督村卫生室,丰都县,,村卫生室
沙坪村,一级,60942,丰都县都督乡沙坪村卫生室,丰都县,,村卫生室
塔水村,一级,60943,丰都县都督乡塔水村卫生室,丰都县,,村卫生室
后溪村,一级,60944,丰都县都督乡后溪村卫生室,丰都县,,村卫生室
梁桥村,一级,60945,丰都县都督乡梁桥村卫生室,丰都县,,村卫生室
丰都县高家镇汶溪村,一级,60946,丰都县高家镇汶溪村卫生室,丰都县,,村卫生室
丰都县高家镇祥和路,一级,60947,丰都县高家镇祥和路村卫生室,丰都县,,村卫生室
丰都县高家镇金刚路,一级,60948,丰都县高家镇金刚路村卫室,丰都县,,村卫生室
丰都县高家镇方斗山村,一级,60949,丰都县高家镇方斗山村卫生室,丰都县,,村卫生室
丰都县高家镇桂花路,一级,60950,丰都县高家镇桂花路村卫生室,丰都县,,村卫生室
丰都县高家镇太运村,一级,60954,丰都县高家镇太运村卫生室,丰都县,,村卫生室
潼南县桂林镇高庙村,一级,13636,潼南县桂林镇高庙村-肖纯兵,潼南区,,村卫生室
潼南县梓潼镇岩湾社区,一级,13662,潼南县梓潼镇岩湾村-李阳秀,潼南区,,村卫生室
潼南县梓潼镇大坪村,一级,13701,潼南县梓潼镇大坪村-廖代奎,潼南区,,村卫生室
潼南县小渡镇高坝村,一级,13895,潼南县小渡镇高坝村-周昌银,潼南区,,村卫生室
重庆市潼南区梓潼街道办事处大同街402号,一级,67019,潼南区夏国平口腔诊所,潼南区,,诊所
潼南县柏梓镇东林村,一级,13777,潼南县柏梓镇东林村-沈光银,潼南区,,村卫生室
潼南县古溪镇下炮村,一级,14478,潼南县古溪镇下炮村-梁登书,潼南区,44217174,村卫生室
潼南县双江镇社田村,一级,14047,潼南县双江镇社田村-陈本华,潼南区,,村卫生室
潼南县柏梓镇水头村142号,一级,65796,潼南立程综合门诊部,潼南区,,门诊部
重庆市潼南县梓潼镇潼柏路42号,一级,65712,潼南县陈良平中医诊所,潼南区,,诊所
潼南县古溪镇九岭村,一级,65799,潼南县古溪镇九岭村-周汝旭,潼南区,,村卫生室
潼南县桂林镇铁钉村,一级,65926,潼南县桂林镇铁钉村-肖均华,潼南区,,村卫生室
潼南县米心镇川祖街22号,一级,11666,潼南县米心镇卫生院新华门诊部,潼南区,蒲虹,社区卫生服务机构
潼南县桂林镇半坡村,一级,13732,潼南县桂林镇半坡村-杨克诚,潼南区,,村卫生室
潼南县桂林镇莲花社区,一级,13720,潼南县桂林镇莲花村-周自国,潼南区,,村卫生室
东城街道办事处城北路68－3,一级,65860,南川区解平江内科诊所,南川区,,诊所
南川区东城街道办事处大铺子居委4组,一级,62664,重庆市南川区东城街道办事处大铺子居委卫生室,南川区,85639111,村卫生室
南川区水江镇双河居委1组谯成华私房,一级,66037,重庆市南川区水江镇双河居委田坝卫生室,南川区,71694251,村卫生室
重庆市南川区冷水关乡幸福村2组,一级,62746,重庆市南川区冷水关乡幸福村卫生室,南川区,,村卫生室
南川区兴隆镇永福村1组,一级,66243,南川区赵兴明中医诊所,南川区,,诊所
南川区马嘴村2社,一级,65303,重庆市南川区三泉镇马嘴村落星卫生室,南川区,,村卫生室
南川区水江镇大顺村3组李长生私房,一级,66038,重庆市南川区水江镇大顺村大车卫生室,南川区,71694251,村卫生室
南川区南城街道和平路医药公司8门市,一级,66050,南川区黄秋生中医内科诊所,南川区,,诊所
南川区三泉镇马嘴村1社,一级,66036,重庆市南川区三泉镇马嘴村小河卫生室,南川区,,村卫生室
南川区金科12幢负2-8,一级,66046,南川区谈清文诊所,南川区,,诊所
南川区东城街道办事处解放路181号,一级,66051,南川区张晋中西医结合诊所,南川区,,诊所
南川区东城街道办事处三秀村1组,一级,62671,重庆市南川区东城街道办事处三秀村卫生室,南川区,85639111,村卫生室
南川区南平镇水丰村1组,一级,66033,重庆市南川区南平镇水丰村花甫卫生室,南川区,,村卫生室
南川区金佛大道117号,一级,66049,南川区周江西医内科诊所,南川区,,诊所
南川区三泉镇莲花村1社童康俊私房,一级,66035,重庆市南川区三泉镇莲花村丛岭卫生室,南川区,,村卫生室
忠县马灌镇黄钦场91号,一级,19277,忠县马灌镇黄钦卫生院,忠县,54668120,医院
两河场上66号,一级,19278,忠县白石镇两河卫生院,忠县,54635099,医院
忠州镇香山路115号,一级,19279,忠县卫校门诊部,忠县,,医院
忠县三汇镇泰来场45号,一级,19283,忠县三汇镇泰来卫生院,忠县,,医院
忠县金声乡金声场103号,一级,19284,忠县金声乡卫生院,忠县,,医院
忠县永丰镇卫生院,一级,19285,忠县永丰镇卫生院,忠县,54626003,医院
忠县马灌镇汪家场78号,一级,19286,忠县马灌镇高洞卫生院,忠县,54665135,医院
忠县涂井乡龙滩村咸水坝,一级,19287,忠县涂井乡卫生院,忠县,02354868860,医院
忠县善广乡善广场114号,一级,19289,忠县善广乡卫生院,忠县,,医院
忠县野鹤镇新场场上42号,一级,19292,忠县野鹤镇新场卫生院,忠县,54720031,医院
忠县忠州镇巴王路2号附46号,一级,19295,忠州镇红星居委第二卫生站,忠县,,村卫生室
忠县忠州镇护国村一组65号,一级,19297,忠州镇护国村二卫生站,忠县,54211756,村卫生室
忠县忠州镇长河村六组（胥家丫口居民点）,一级,19298,忠州镇长河居委六卫生站,忠县,,村卫生室
黄金镇绍溪村二组61号,一级,19299,黄金镇绍溪村第一卫生室,忠县,,村卫生室
忠县忠州镇红星路46号附12号(新公安局旁),一级,19301,忠州镇红星居委三卫生站,忠县,85801738,村卫生室
巫山县双龙镇乌龙村6组,一级,12210,重庆市巫山县双龙中心卫生院钱家分院,巫山县,57530072,医院
周家村3组,一级,17692,巫山县两坪乡周家村卫生室,巫山县,,村卫生室
华家村1组,一级,17693,巫山县两坪乡华家村卫生室,巫山县,,村卫生室
巫山县邓家乡场镇,一级,12216,巫山县邓家土家族乡卫生院,巫山县,,医院
官渡镇平南场镇,一级,12176,官渡中心卫生院平南分院,巫山县,,医院
鸳鸯村1组,一级,12431,巫山县骡坪镇鸳鸯村卫生室,巫山县,,村卫生室
巫山县大昌镇兴旺村,一级,12472,巫山县大昌镇兴旺村卫生室,巫山县,,村卫生室
重庆市巫山县官阳镇麻林,一级,12499,重庆市巫山县官阳镇麻林村卫生室,巫山县,,村卫生室
竹贤乡阮村3组,一级,16904,竹贤乡阮村村卫生室,巫山县,,村卫生室
竹贤乡石沟村4组,一级,16905,竹贤乡石沟村卫生室,巫山县,,村卫生室
竹贤乡下庄村2组,一级,16906,竹贤乡下庄村卫生室,巫山县,,村卫生室
竹贤乡石院村2组,一级,16907,竹贤乡石院村卫生室,巫山县,,村卫生室
巫山县巫峡镇文峰村2组,一级,16925,巫山县巫峡镇文峰村卫生室茶店医疗点,巫山县,,村卫生室
巫山县巫峡镇桂花村4组,一级,16926,巫山县巫峡镇桂花村卫生室,巫山县,,村卫生室
巫山县巫峡镇春泉村13组,一级,16927,巫山县巫峡镇春泉村卫生室,巫山县,,村卫生室
石柱土家族自治县南宾镇下街头116号,一级,12778,石柱邓福群中医诊所,石柱县,,诊所
石柱土家族自治县河嘴乡街上,一级,12779,石柱土家族自治县河嘴乡卫生院,石柱县,73351526,医院
石柱土家族自治县万朝镇万福村,一级,12922,石柱土家族自治县万朝镇万福村卫生室,石柱县,,村卫生室
石柱土家族自治县万朝镇万乐村,一级,12923,石柱土家族自治县万朝镇万乐村卫生室,石柱县,,村卫生室
石柱土家族自治县万朝镇万兴村,一级,12924,石柱土家族自治县万朝镇万兴村卫生室,石柱县,,村卫生室
石柱土家族自治县万朝镇万康村,一级,12925,石柱土家族自治县万朝镇万康村卫生室,石柱县,,村卫生室
石柱土家族自治县大歇镇高杨村,一级,12928,石柱土家族自治县大歇镇高杨村卫生室,石柱县,,村卫生室
石柱土家族自治县大歇镇龙王村,一级,12931,石柱土家族自治县大歇镇龙王村卫生室,石柱县,,村卫生室
石柱土家族自治县大歇镇方斗村,一级,12932,石柱土家族自治县大歇镇方斗村卫生室,石柱县,,村卫生室
石柱土家族自治县大歇镇黄山村,一级,12933,石柱土家族自治县大歇镇黄山村卫生室,石柱县,,村卫生室
石柱土家族自治县大歇镇流水村,一级,12935,石柱土家族自治县大歇镇流水村卫生室,石柱县,,村卫生室
石柱土家族自治县下路镇银河村,一级,12936,石柱土家族自治县下路镇银河村卫生室,石柱县,,村卫生室
石柱土家族自治县下路镇高坪村,一级,12939,石柱土家族自治县下路镇高坪村卫生室,石柱县,,村卫生室
石柱土家族自治县下路镇柏树村,一级,12940,石柱土家族自治县下路镇柏树村卫生室,石柱县,,村卫生室
石柱土家族自治县下路镇白鹤村,一级,12942,石柱土家族自治县下路镇白鹤村卫生室,石柱县,,村卫生室
长寿区新市镇新同村3组井场,一级,14197,新同村卫生室,长寿区,,村卫生室
白果村3组,一级,14332,白果村卫生站,长寿区,,村卫生室
长寿区八颗镇新桥村李家店子,一级,14413,长寿区八颗镇新桥村李家店子卫生分室,长寿区,,村卫生室
长寿区云集镇福胜村1组河嘴桥,一级,14177,长寿区云集镇福胜村卫生室,长寿区,,村卫生室
长寿区凤城街道红花村8组,一级,14292,长寿区凤城街道红花村卫生室,长寿区,,村卫生室
田坝村4组,一级,14347,田坝村卫生站,长寿区,,村卫生室
长寿区八颗镇美满村村委会,一级,14411,长寿区八颗镇美满村卫生室,长寿区,,村卫生室
长寿区双龙镇连丰村3队廖家湾,一级,14381,重庆市长寿区双龙镇连丰村卫生室,长寿区,,村卫生室
大堡村委活动室,一级,14397,长寿区江南大堡村卫生室,长寿区,,村卫生室
长寿区但渡镇曾祠村4组上龙湾,一级,14408,长寿区但渡镇曾祠村卫生分室,长寿区,,村卫生室
长寿区八颗镇付何街范何路154号,一级,14409,长寿区八颗镇付何村卫生室,长寿区,,村卫生室
长寿区八颗镇鹿坪村,一级,14410,长寿区八颗镇鹿坪村卫生站,长寿区,,村卫生室
长寿区八颗镇新桥村,一级,14412,长寿区八颗镇新桥村卫生室,长寿区,,村卫生室
长寿区八颗镇高新村原龙胜小学,一级,14416,长寿区八颗镇高新村龙胜卫生分室,长寿区,,村卫生室
晏家街道晏兴街25号,一级,14130,长寿区晏家街道晏兴社区卫生服务站,长寿区,,村卫生室
土坎镇五龙村活动室,一级,17973,武隆县土坎镇五龙村卫生室,武隆区,,村卫生室
武隆县赵家乡香房村放牛坪社,一级,17974,武隆县赵家乡香房村放牛坪卫生室,武隆区,,村卫生室
武隆县土地乡小岩村活动室,一级,17977,武隆县土地乡小岩村卫生室,武隆区,,村卫生室
浩口乡浩口村活动室,一级,17978,武隆县浩口乡浩口村卫生室,武隆区,,村卫生室
浩口乡落心村活动室,一级,17979,武隆县浩口乡落心村卫生室,武隆区,77745353,村卫生室
仙女山镇白果街上,一级,17981,武隆县仙女山镇白果村卫生室,武隆区,,村卫生室
仙女山镇庙树村村民活动中心,一级,17982,武隆县仙女山镇庙树村卫生室,武隆区,,村卫生室
仙女山镇龙宝塘村村民活动中心,一级,17983,武隆县仙女山镇龙宝塘村卫生室,武隆区,,村卫生室
仙女山镇桃园村村民活动中心,一级,17984,武隆县仙女山镇桃园村卫生室,武隆区,,村卫生室
仙女山镇核桃街上,一级,17985,武隆县仙女山镇明星村卫生室,武隆区,,村卫生室
武隆县仙女山镇荆竹村村民活动中心,一级,17986,武隆县仙女山镇荆竹村卫生室,武隆区,,村卫生室
长坝镇何家村廖家唃组,一级,17988,武隆县长坝镇何家村卫生室,武隆区,,村卫生室
长坝镇茶元村沱湾组,一级,17990,武隆县长坝镇茶元村二卫生室,武隆区,,村卫生室
武隆县巷口镇芙蓉路,一级,12039,武隆县环宇口腔门诊,武隆区,,门诊部
武隆县白马镇园区东路7号,一级,12141,武隆陈弘诊所,武隆区,,诊所
垫江县坪山镇龙溪村,一级,17385,垫江县坪山镇龙溪卫生室,垫江县,,村卫生室
垫江县坪山镇杨柳村,一级,17386,垫江县坪山镇杨柳卫生室,垫江县,,村卫生室
垫江县鹤游镇石鼓2社,一级,17251,垫江县鹤游镇石鼓村卫生室,垫江县,,村卫生室
垫江县黄沙乡黄沙村10社,一级,17252,垫江县黄沙乡黄沙村卫生室,垫江县,,村卫生室
垫江县包家镇甄桥5组,一级,17362,垫江县包家镇甄桥村卫生室,垫江县,,村卫生室
垫江县坪山镇百兴村,一级,17678,垫江县坪山镇百兴卫生室,垫江县,,村卫生室
垫江县普顺镇仁合村,一级,17762,垫江县普顺镇仁合村卫生室,垫江县,,村卫生室
垫江县太平镇大屋村办公室,一级,17927,垫江县太平镇大屋村卫生室,垫江县,,村卫生室
垫江县五洞镇高山村4社,一级,17928,垫江县五洞镇高山村卫生室,垫江县,74562743,村卫生室
垫江县五洞镇山河村6社,一级,17929,垫江县五洞镇山河村卫生室,垫江县,74562743,村卫生室
垫江县新民镇明月卫生室3社,一级,17936,垫江县新民镇明月卫生室,垫江县,,村卫生室
垫江县新民镇石仙卫生室2社,一级,17938,垫江县新民镇石仙卫生室,垫江县,,村卫生室
垫江县新民镇双河卫生室2社,一级,17939,垫江县新民镇双河卫生室,垫江县,,村卫生室
垫江县新民镇七桥卫生室1社,一级,17940,垫江县新民镇七桥卫生室,垫江县,,村卫生室
垫江县新民镇大通村卫生室,一级,17942,垫江县新民镇大通村卫生室,垫江县,,村卫生室
江津区西湖镇水庙村新房基,一级,63330,江津区西湖镇水庙村罗盘丘卫生室,江津区,,村卫生室
江津区西湖镇水庙村塘坎上,一级,63331,西湖镇水庙村卫生室塘坎上医疗点,江津区,,村卫生室
江津区夏坝镇双新村办公室,一级,15879,江津区夏坝镇双新村卫生室,江津区,,村卫生室
江津区几江街道办事处五举村,一级,16043,几江街道五举村卫生室,江津区,,村卫生室
江津区支坪镇津坪社区金沟湾,一级,16080,江津区支坪镇津坪社区金钩湾卫生室,江津区,,村卫生室
江津区支坪镇仁沱社区顺河街,一级,16085,江津区支坪镇仁沱社区顺河街卫生室,江津区,,村卫生室
江津区石门镇秦家场十字街52号,一级,19873,重庆市江津区石门中心卫生院第二门诊,江津区,47373375,门诊部
白沙镇黑龙江街,一级,19878,江津区白沙中心卫生院第二门诊,江津区,,卫生院
白沙光华路,一级,19882,江津区白沙中心卫生院第四门诊,江津区,,卫生院
江津区嘉平镇天水村1社,一级,15825,嘉平镇天水村卫生室,江津区,,村卫生室
江津区李市镇孔目村孔目桥,一级,16057,李市镇孔目村卫生室,江津区,,村卫生室
江津区李市镇黄桷村红卫小学旁,一级,16056,江津区李市镇黄桷村黄桷庙卫生室,江津区,,村卫生室
江津区李市镇林家嘴社区迎龙路社区办公楼旁,一级,16061,江津区李市镇林家嘴社区迎龙路卫生室,江津区,,村卫生室
江津区李市镇沙埂村桥头,一级,16071,李市镇沙埂村卫生室,江津区,,村卫生室
江津区油溪镇丹凤社区大山沟,一级,15723,江津区油溪镇丹凤社区活水卫生室,江津区,,村卫生室
沙坪坝区歌乐山矿山坡51号,三级,10170,重庆市精神卫生中心歌乐山院区,沙坪坝区,,医院
沙坪坝区先锋街柏杨村67号,一级,10175,重庆工商大学沙坪坝校区卫生所（对内部医疗服务）,沙坪坝区,65292521,医院
沙坪坝区小正街281-14号,一级,10301,重庆市沙坪坝区天星桥街道小正街社区卫生服务站,沙坪坝区,,社区卫生服务机构
沙坪坝区歌乐山保育路109号,二级,10013,重庆市胸科医院,沙坪坝区,,医院
沙坪坝区小龙坎黄桷1号（沙坪坝区歌乐山保育路109号）,二级,10014,重庆市公共卫生医疗救治中心（重庆市传染病医院）,沙坪坝区,65501632,医院
沙坪坝区沙坪坝正街3-3号,一级,10414,重庆市沙坪坝区赵氏口腔诊所,沙坪坝区,,诊所
沙坪坝区小新街44号  沙坪坝区新体村12号,二级,10037,重庆市沙坪坝区人民医院,沙坪坝区,65365103,医院
重庆市沙坪坝区梨高路1号,三级,10088,重庆市第十一人民医院（重庆市优抚医院）,沙坪坝区,65371390,专科病防治院
重庆市沙坪坝区烈士墓四川外语学院内,一级,10089,四川外国语大学医院（对内部医疗服务）,沙坪坝区,65385238,医院
沙坪坝区青木关镇青凤路1号、石碾桥支路666号,二级,10091,重庆市沙坪坝区中西医结合医院,沙坪坝区,65600214,医院
沙坪坝区沙正街174号沙北街83号渝碚路131号虎溪校区内,二级,10092,重庆大学医院,沙坪坝区,65102316,医院
沙坪坝区石井坡168号,二级,10093,重庆东华医院,沙坪坝区,65137093,医院
沙坪坝区小龙坎正街193号,二级,10096,重庆沙坪坝昇辉口腔门诊部,沙坪坝区,,门诊部
沙坪坝区新桥新村71号,一级,10097,中铁第十一局五处职工医院,沙坪坝区,89065449,医院
北碚区碚峡路215号,一级,10246,建工天星实业医院第三卫生所（限对内部结算）,沙坪坝区,68216015,医院
巴南区巴县大道9号恒大城B4102-105,一级,14205,重庆市巴南区老卫生科技工作者协会李家沱门诊部,巴南区,68632872,门诊部
重庆市巴南区南彭街道南湖路65好附10号,一级,64590,张朝波诊所,巴南区,,诊所
巴南区土桥正街3号附47号,一级,64592,陈洪诊所,巴南区,61579084,诊所
重庆市巴南区渝南大道10号附1、2、3、4、5号,二级,63843,重庆颐宁医院,巴南区,,医院
巴南区李家沱街道桥南村,一级,63859,重庆市巴南区李家沱街道桥南社区卫生服务站,巴南区,62850260,社区卫生服务机构
和平村梁家边,一级,18961,重庆市巴南区南泉和平村梁家边村卫生室,巴南区,66415057,村卫生室
巴南区李家沱陈家湾二村9幢3号,一级,63572,陈树贵诊所,巴南区,62570508,诊所
巴南区金竹村1社石岗,一级,19213,重庆市巴南区鱼洞街道金竹村卫生室,巴南区,,村卫生室
巴南区鱼洞街道天明村八社,一级,19217,重庆市巴南区鱼洞街道天明村平安村卫生室,巴南区,,村卫生室
巴南区界石镇海棠路22号,二级,64884,重庆市巴南区精神卫生中心,巴南区,86953120,医院
麻柳嘴镇平桥村2社,一级,19101,重庆市巴南区麻柳嘴镇平桥村卫生室,巴南区,,村卫生室
接龙镇桂馨村九社,一级,18992,重庆市巴南区接龙镇桂馨村卫生室,巴南区,,村卫生室
石龙镇金星村五斗坝新龙嘴,一级,19188,重庆市巴南区石龙镇金星村二卫生室,巴南区,,村卫生室
巴南区二圣镇幸福村陡石梯社,一级,19057,重庆市巴南区二圣镇幸福村卫生室,巴南区,66451354,村卫生室
巴南区石滩镇方斗村学堂,一级,19162,重庆市巴南区石滩镇方斗村学堂村卫生室,巴南区,,村卫生室
后坪乡后兴村,一级,14817,后坪乡后兴村卫生室1,酉阳县,,村卫生室
后坪乡后兴村,一级,14818,后坪乡后兴村卫生室2,酉阳县,,村卫生室
后坪乡后兴村,一级,14819,后坪乡后兴村卫生室3,酉阳县,,村卫生室
后坪乡王家村,一级,14823,后坪乡王家村卫生室2,酉阳县,,村卫生室
可大乡程香村5组,一级,14824,可大乡程香村卫生室,酉阳县,,村卫生室
可大乡七分村5组,一级,14825,可大乡七分村卫生室1,酉阳县,,村卫生室
可大乡吴家村5组,一级,14827,可大乡吴家村卫生室,酉阳县,,村卫生室
可大乡新溪村1组,一级,14828,可大乡新溪村卫生室,酉阳县,,村卫生室
可大乡中坝村,一级,14829,可大乡中坝村卫生室,酉阳县,,村卫生室
浪坪乡官楠村七组,一级,14831,浪坪乡官楠村卫生站2,酉阳县,,村卫生室
浪坪乡评议村一组,一级,14833,浪坪乡评议村卫生站,酉阳县,,村卫生室
李溪镇长沙村,一级,14834,李溪镇长沙村卫生室,酉阳县,,村卫生室
李溪镇大池村,一级,14835,李溪镇大池村卫生室1,酉阳县,2375816046,村卫生室
李溪镇大池村,一级,14836,李溪镇大池村卫生室2,酉阳县,,村卫生室
