address,level,memo,name,ssq,type
北京市大兴区车站中里8号楼西侧,未评级,24162016,北京市大兴区城镇车站中里社区卫生服务站,大兴区,社区卫生站
北京市大兴区兴华北路十段兴涛社区53号楼,未评级,24162015,大兴区城镇兴涛社区卫生服务站,大兴区,社区卫生站
北京市大兴区观音寺小区,未评级,24162012,大兴区城镇观音寺社区卫生服务站,大兴区,社区卫生站
北京市大兴区滨河西里北区物业院内,未评级,24162010,大兴区城镇滨河西里社区卫生服务站,大兴区,社区卫生站
北京市大兴区富强西里停车站新建房,未评级,24162014,大兴区城镇富强西里社区卫生服务站,大兴区,社区卫生站
北京市大兴区工业开发区金苑路8号,未评级,24162008,北京市大兴区城镇福苑社区卫生服务站,大兴区,社区卫生站
北京市大兴区清源西里小区,未评级,24162011,大兴区城镇清源西里社区卫生服务站,大兴区,社区卫生站
北京市大兴区西红门镇同兴园,未评级,24162009,北京市大兴区城镇同兴园社区卫生服务站,大兴区,社区卫生站
北京市大兴区兴丰南大街林校北里,未评级,24162007,北京市大兴区城镇林校北里社区卫生服务站,大兴区,社区卫生站
北京市顺义区天竺镇杨二营村,未评级,22162059,北京市顺义区天竺镇卫生院杨二营社区卫生服务站,顺义区,社区卫生站
北京市顺义区天竺镇楼台村,未评级,22162058,北京市顺义区天竺镇卫生院楼台社区卫生服务站,顺义区,社区卫生站
北京市顺义区天竺镇薛大人庄村,未评级,22162057,北京市顺义区天竺镇卫生院薛大人庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇大胡营村,未评级,22162053,北京市顺义区北小营镇卫生院大胡营社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇马辛庄村,未评级,22162054,北京市顺义区北小营镇卫生院马辛庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区后沙峪镇铁匠营村,未评级,22162050,北京市顺义区空港医院铁匠营社区卫生服务站,顺义区,社区卫生站
北京市顺义区后沙峪镇裕安路18号院2号楼1层104室,未评级,22162049,北京市顺义区空港医院泗上社区卫生服务站,顺义区,社区卫生站
北京市顺义区空港工业区A区天纬路四街12号,未评级,22162048,北京市顺义区空港医院空港工业区社区卫生服务站,顺义区,社区卫生站
"北京市顺义区龙府11号楼101,102",未评级,22162046,北京市顺义区城区社区卫生服务中心龙府社区卫生服务站,顺义区,社区卫生站
北京市顺义区港馨东区15号楼9门101室,未评级,22162042,北京市顺义区南法信镇卫生院刘家河社区卫生服务站,顺义区,社区卫生站
北京市顺义区南法信镇南卷村,未评级,22162044,北京市顺义区南法信镇卫生院南卷社区卫生服务站,顺义区,社区卫生站
北京市顺义区宏城花园7号-2单元-102,未评级,22162047,北京市顺义区城区社区卫生服务中心宏城花园社区卫生服务站,顺义区,社区卫生站
北京市顺义区南法信镇北法信村,未评级,22162041,北京市顺义区南法信镇卫生院北法信社区卫生服务站,顺义区,社区卫生站
北京市顺义区三山家园13号楼1门102室,未评级,22162038,北京市顺义区天竺镇卫生院三山家园社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇一中,未评级,22162037,北京市顺义区第二医院一中社区卫生服务站,顺义区,社区卫生站
北京市顺义区仁和镇河南村村委会北侧,未评级,22162040,北京市顺义区仁和镇卫生院河南村社区卫生服务站,顺义区,社区卫生站
北京市顺义区马坡镇庙卷村北大街,未评级,22162083,北京市顺义区马坡镇卫生院庙卷社区卫生服务站,顺义区,社区卫生站
北京市顺义区仁和镇临河村村委会南侧,未评级,22162081,北京市顺义区仁和镇卫生院临河社区卫生服务站,顺义区,社区卫生站
北京市顺义区双兴南区46＃5单元,未评级,22162079,北京市顺义区仁和镇卫生院复兴社区卫生服务站,顺义区,社区卫生站
北京市顺义区马坡镇衙门村安乐路75号,未评级,22162082,北京市顺义区马坡镇卫生院衙门村社区卫生服务站,顺义区,社区卫生站
北京市顺义区西辛北区甲8号楼101、102室,未评级,22162085,北京市顺义区城区社区卫生服务中心西辛北区社区卫生服务站,顺义区,社区卫生站
北京市顺义区永欣嘉园站前街8号院5号楼首层108、109室,未评级,22162078,北京市顺义区城区社区卫生服务中心永欣嘉园社区卫生服务站,顺义区,社区卫生站
北京市顺义区后沙峪镇董各庄,未评级,22162076,北京市顺义区空港医院董各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇徐庄村,未评级,22162074,北京市顺义区杨镇沙岭卫生院徐庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇唐自头村,未评级,22162195,北京市顺义区高丽营镇社区卫生服务中心唐自头社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇吴雄寺村,未评级,22162193,北京市顺义区大孙各庄社区卫生服务中心吴雄寺社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇薛庄村,未评级,22162194,北京市顺义区大孙各庄社区卫生服务中心薛庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇东华山村,未评级,22162191,北京市顺义区大孙各庄社区卫生服务中心东华山社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇东尹家府村,未评级,22162192,北京市顺义区大孙各庄社区卫生服务中心东尹家府社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇后礼务村,未评级,22162188,北京市顺义区北小营镇卫生院后礼务社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇大段村,未评级,22162189,北京市顺义区大孙各庄社区卫生服务中心大段社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇大塘村,未评级,22162190,北京市顺义区大孙各庄社区卫生服务中心大塘社区卫生服务站,顺义区,社区卫生站
北京市顺义区龙湾屯镇丁甲庄村,未评级,22162108,北京市顺义区龙湾屯镇社区卫生服务中心丁甲庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区龙湾屯镇大北坞村,未评级,22162107,北京市顺义区龙湾屯镇社区卫生服务中心大北坞社区卫生服务站,顺义区,社区卫生站
北京市顺义区李遂镇太平村,未评级,22162106,北京市顺义区李遂镇卫生院太平社区卫生服务站,顺义区,社区卫生站
北京市顺义区李桥镇张辛村,未评级,22162104,北京市顺义区李桥镇社区卫生服务中心张辛社区卫生服务站,顺义区,社区卫生站
北京市顺义区李桥镇英各庄村,未评级,22162103,北京市顺义区李桥镇社区卫生服务中心英各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区李桥镇南庄头村,未评级,22162102,北京市顺义区李桥镇社区卫生服务中心南庄头社区卫生服务站,顺义区,社区卫生站
北京市顺义区李遂镇陈庄村,未评级,22162105,北京市顺义区李遂镇卫生院陈庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区空港街道安泰大街9号院20号楼107室,未评级,22162101,北京市顺义区后沙峪社区卫生服务中心祥云东方苑社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇羊坊村,未评级,22162100,北京市顺义区高丽营镇张喜庄卫生院羊坊社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇七村,未评级,22162099,北京市顺义区高丽营镇社区卫生服务中心七村社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇西庞村,未评级,22162073,北京市顺义区杨镇沙岭卫生院西庞社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇白塔村前大街,未评级,22162072,北京市顺义区杨镇沙岭卫生院白塔社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇大曹庄村,未评级,22162071,北京市顺义区杨镇沙岭卫生院大曹庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区李遂镇牌楼村,未评级,22162070,北京市顺义区李遂镇卫生院牌楼社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇赵各庄村商业街3号,未评级,22162069,北京市顺义区张镇卫生院赵各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇二郎庙村,未评级,22162068,北京市顺义区第二医院二郎庙社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇二村,未评级,22162098,北京市顺义区高丽营镇社区卫生服务中心二村社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇杜庄村,未评级,22162067,北京市顺义区第二医院杜庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇汉石桥,未评级,22162066,北京市顺义区第二医院汉石桥社区卫生服务站,顺义区,社区卫生站
北京市密云区冯家峪镇西白莲峪村,未评级,28170183,北京市密云区冯家峪镇西白莲峪村村卫生室,密云区,村卫生室
北京市密云区冯家峪镇西苍峪村(村委会东50米）,未评级,28170182,北京市密云区冯家峪镇西苍峪村村卫生室,密云区,村卫生室
北京市密云区冯家峪镇西口外村,未评级,28170181,北京市密云区冯家峪镇西口外村卫生室,密云区,村卫生室
北京市密云区冯家峪镇西庄子村（原社区卫生服务站）,未评级,28170180,北京市密云区冯家峪镇西庄子村第二村卫生室,密云区,村卫生室
北京市密云区冯家峪镇下营村（原社区卫生服务站）,未评级,28170179,北京市密云区冯家峪镇下营村永明村卫生室,密云区,村卫生室
北京市密云区冯家峪镇朱家峪村,未评级,28170178,北京市密云区冯家峪镇朱家峪村卫生室,密云区,村卫生室
北京市密云区密云镇小唐庄村复兴路1号南侧,未评级,28170177,北京市密云区密云镇小唐庄村村卫生室,密云区,村卫生室
北京市顺义区北务镇闫家渠村,未评级,22162187,北京市顺义区北务镇社区卫生服务中心闫家渠村社区卫生服务站,顺义区,社区卫生站
北京市顺义区北务镇郭家务村,未评级,22162186,北京市顺义区北务镇社区卫生服务中心郭家务村社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇王泮庄村,未评级,22162185,北京市顺义区木林社区卫生服务中心王泮庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇大韩庄村,未评级,22162184,北京市顺义区木林社区卫生服务中心大韩庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇陈家坨村,未评级,22162183,北京市顺义区木林社区卫生服务中心陈家坨社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇陀头庙村,未评级,22162182,北京市顺义区木林社区卫生服务中心陀头庙社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇唐指山村,未评级,22162181,北京市顺义区木林社区卫生服务中心唐指山社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇荣各庄村,未评级,22162180,北京市顺义区木林社区卫生服务中心荣各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇马坊村,未评级,22162179,北京市顺义区木林社区卫生服务中心马坊社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇贾山村,未评级,22162177,北京市顺义区木林社区卫生服务中心贾山社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇业兴庄村,未评级,22162176,北京市顺义区木林社区卫生服务中心业兴庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇红寺村,未评级,22162065,北京市顺义区第二医院红寺社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇张家务村,未评级,22162097,北京市顺义区第二医院张家务社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇蒋各庄村,未评级,22162178,北京市顺义区木林社区卫生服务中心蒋各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇沟东村,未评级,22162096,北京市顺义区第二医院沟东社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇南聂庄村,未评级,22162094,北京市顺义区大孙各庄社区卫生服务中心南聂庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇后岭上村,未评级,22162093,北京市顺义区大孙各庄社区卫生服务中心后岭社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇田各庄村,未评级,22162095,北京市顺义区大孙各庄社区卫生服务中心田各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇柴家林村,未评级,22162092,北京市顺义区大孙各庄社区卫生服务中心柴家林社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇西乌鸡村,未评级,22162091,北京市顺义区北小营镇社区卫生服务中心西乌鸡社区卫生服务站,顺义区,社区卫生站
北京市顺义区北石槽镇下西市村,未评级,22162090,北京市顺义区北石槽镇卫生院下西市社区卫生服务站,顺义区,社区卫生站
北京市顺义区北石槽镇良善庄村,未评级,22162089,北京市顺义区北石槽镇卫生院良善庄社区卫生服务站,顺义区,社区卫生站
北京市密云区密云镇季庄村11条3号,未评级,28170174,北京市密云区密云镇季庄村第二村卫生室,密云区,村卫生室
北京市密云区密云镇王家楼村开元西街69号,未评级,28170175,北京市密云区密云镇王家楼村村卫生室,密云区,村卫生室
北京市密云区密云镇大唐庄东区西配楼16号位,未评级,28170173,北京市密云区密云镇大唐庄村第二村卫生室,密云区,村卫生室
北京市密云区西田各庄镇沿村北区75号对面,未评级,28170171,北京市密云区西田各庄镇沿村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇小水峪村北区85号,未评级,28170169,北京市密云区西田各庄镇小水峪村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇小石尖村北区71号,未评级,28170168,北京市密云区西田各庄镇小石尖村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇西山村（村委会院内）,未评级,28170167,北京市密云区西田各庄镇西山村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇新王庄村23号,未评级,28170170,北京市密云区西田各庄镇新王庄村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇西康各庄村中区165号,未评级,28170166,北京市密云区西田各庄镇西康各庄村海山村卫生室,密云区,村卫生室
北京市密云区西田各庄镇疃里村（村委会南500米路南）,未评级,28170164,北京市密云区西田各庄镇疃里村席福雄村卫生室,密云区,村卫生室
北京市密云区西田各庄镇疃里村西安北区13号,未评级,28170163,北京市密云区西田各庄镇疃里村生合村卫生室,密云区,村卫生室
北京市密云区西田各庄镇太子务村（健身广场内）,未评级,28170161,北京市密云区西田各庄镇太子务村村卫生室,密云区,村卫生室
北京市顺义区木林镇西沿头村,未评级,22162175,北京市顺义区木林社区卫生服务中心西沿头社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇魏家店村,未评级,22162174,北京市顺义区木林社区卫生服务中心魏家店社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇驻马庄村,未评级,22162173,北京市顺义区张镇社区卫生服务中心驻马庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇井上村,未评级,22162171,北京市顺义区杨镇小店社区卫生服务中心井上村社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇田家营村,未评级,22162172,北京市顺义区杨镇小店社区卫生服务中心田家营村社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇周庄村,未评级,22162170,北京市顺义区杨镇沙岭社区卫生服务中心周庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇破罗口村,未评级,22162169,北京市顺义区杨镇沙岭社区卫生服务中心破罗口社区卫生服务站,顺义区,社区卫生站
北京市顺义区天竺镇二十里堡村,未评级,22162130,北京市顺义区天竺镇卫生院二十里堡社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇北孙各庄村,未评级,22162129,北京市顺义区牛栏山镇卫生院北孙各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇官志卷村,未评级,22162127,北京市顺义区牛栏山社区卫生服务中心官志卷社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇兰家营村,未评级,22162128,北京市顺义区牛栏山社区卫生服务中心兰家营社区卫生服务站,顺义区,社区卫生站
北京市顺义区南法信镇东海洪村,未评级,22162126,北京市顺义区南法信镇卫生院东海洪社区卫生服务站,顺义区,社区卫生站
北京市顺义区北务镇北务村,未评级,22162124,北京市顺义区北务社区卫生服务中心北务社区卫生服务站,顺义区,社区卫生站
北京市顺义区北石槽镇寺上村,未评级,22162125,北京市顺义区北石槽镇卫生院寺上社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇北彩村,未评级,22162153,北京市顺义区南彩镇俸伯社区卫生服务中心北彩社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇桥头村,未评级,22162154,北京市顺义区南彩镇俸伯社区卫生服务中心桥头社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇姚各庄村,未评级,22162163,北京市顺义区牛栏山社区卫生服务中心姚各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区北务镇道口村,未评级,22162162,北京市顺义区北务镇社区卫生服务中心道口村社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇龙王头村,未评级,22162164,北京市顺义区牛栏山镇卫生院龙王头社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇望渠村,未评级,22162160,北京市顺义区南彩镇社区卫生服务中心望渠社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇大三渠村,未评级,22162168,北京市顺义区杨镇沙岭社区卫生服务中心大三渠社区卫生服务站,顺义区,社区卫生站
北京市顺义区牛栏山镇先进村,未评级,22162161,北京市顺义区牛栏山社区卫生服务中心先进社区卫生服务站,顺义区,社区卫生站
北京市顺义区仁和镇米各庄村委会西侧,未评级,22162165,北京市顺义区仁和镇卫生院米各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇别庄村,未评级,22162167,北京市顺义区杨镇沙岭社区卫生服务中心别庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇洼里村,未评级,22162159,北京市顺义区南彩镇社区卫生服务中心洼里社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇上辇村,未评级,22162122,北京市顺义区北小营镇社区卫生服务中心上辇社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇后俸伯村,未评级,22162156,北京市顺义区南彩镇俸伯卫生院后俸伯社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇前鲁村,未评级,22162121,北京市顺义区北小营镇卫生院前鲁社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇河北村,未评级,22162155,北京市顺义区南彩镇俸伯卫生院河北村社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇九王庄村,未评级,22162157,北京市顺义区南彩镇社区卫生服务中心九王庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇南小营村,未评级,22162158,北京市顺义区南彩镇社区卫生服务中心南小营社区卫生服务站,顺义区,社区卫生站
北京市顺义区北小营镇前礼务村,未评级,22162123,北京市顺义区北小营镇社区卫生服务中心前礼务社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇龙庭侯村,未评级,22162119,北京市顺义区大孙各庄社区卫生服务中心龙庭侯社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇西王路村,未评级,22162118,北京市顺义区高丽营镇社区卫生服务中心西王路社区卫生服务站,顺义区,社区卫生站
北京市顺义区大孙各庄镇大田庄村,未评级,22162120,北京市顺义区大孙各庄社区卫生服务中心大田庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区李遂镇崇国庄村,未评级,22162116,北京市顺义区李遂镇卫生院崇国庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇坞里村,未评级,22162111,北京市顺义区南彩社区卫生服务中心坞里社区卫生服务站,顺义区,社区卫生站
北京市顺义区李桥镇头二营村,未评级,22162117,北京市顺义区李桥镇卫生院头二营社区卫生服务站,顺义区,社区卫生站
北京市顺义区南法信镇西杜兰村,未评级,22162112,北京市顺义区南法信镇卫生院西杜兰社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇陈各庄村,未评级,22162109,北京市顺义区木林社区卫生服务中心陈各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇双营村,未评级,22162152,北京市顺义区南彩社区卫生服务中心双营社区卫生服务站,顺义区,社区卫生站
北京市顺义区木林镇后王各庄村,未评级,22162110,北京市顺义区木林社区卫生服务中心后王各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇前薛村,未评级,22162151,北京市顺义区南彩社区卫生服务中心前薛社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇道仙庄村,未评级,22162149,北京市顺义区南彩社区卫生服务中心道仙庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨木路李各庄段20号,未评级,22162148,北京市顺义区木林镇卫生院李各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区南彩镇东江头村,未评级,22162150,北京市顺义区南彩社区卫生服务中心东江头社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇后苏桥村,未评级,22162146,北京市顺义区张镇卫生院后苏桥社区卫生服务站,顺义区,社区卫生站
北京市顺义区赵全营镇小官庄村,未评级,22162143,北京市顺义区赵全营镇卫生院小官庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区赵全营镇北郎中村,未评级,22162142,北京市顺义区赵全营镇卫生院北郎中社区卫生服务站,顺义区,社区卫生站
北京市顺义区赵全营镇稷山营村,未评级,22162140,北京市顺义区赵全营镇板桥卫生院稷山营社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇张各庄村,未评级,22162139,北京市顺义区张镇卫生院张各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇良山村,未评级,22162138,北京市顺义区张镇卫生院良山社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇麻林山村,未评级,22162137,北京市顺义区张镇社区卫生服务中心麻林山社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇松各庄村,未评级,22162135,北京市顺义区杨镇小店社区卫生服务中心松各庄村社区卫生服务站,顺义区,社区卫生站
北京市顺义区张镇后王会村,未评级,22162136,北京市顺义区张镇社区卫生服务中心后王会社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇沙子营村,未评级,22162134,北京市顺义区杨镇小店社区卫生服务中心沙子营村社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇高各庄村,未评级,22162133,北京市顺义区杨镇小店社区卫生服务中心高各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇焦各庄村,未评级,22162132,北京市顺义区杨镇沙岭社区卫生服务中心焦各庄社区卫生服务站,顺义区,社区卫生站
北京市顺义区杨镇曾庄村,未评级,22162131,北京市顺义区杨镇沙岭社区卫生服务中心曾庄社区卫生服务站,顺义区,社区卫生站
北京市密云区西田各庄镇青甸村委会院内,未评级,28170159,北京市密云区西田各庄镇青甸村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇署地村36号,未评级,28170160,北京市密云区西田各庄镇署地村村卫生室,密云区,村卫生室
北京市密云区高岭镇辛庄村（原社区卫生服务站）,未评级,28170158,北京市密云区高岭镇辛庄村村卫生室,密云区,村卫生室
北京市密云区高岭镇放马峪村（村委会院内）,未评级,28170156,北京市密云区高岭镇放马峪村第二村卫生室,密云区,村卫生室
北京市密云区高岭镇放马峪村（原社区卫生服务站）,未评级,28170157,北京市密云区高岭镇放马峪村村卫生室,密云区,村卫生室
北京市顺义区马坡镇良正卷村福兴西路五条10号,未评级,22162115,北京市顺义区马坡镇卫生院良正卷社区卫生服务站,顺义区,社区卫生站
北京市密云区高岭镇瑶亭村353号,未评级,28170155,北京市密云区高岭镇瑶亭村第三村卫生室,密云区,村卫生室
北京市密云区高岭镇界牌峪村,未评级,28170153,北京市密云区高岭镇界牌峪村第二村卫生室,密云区,村卫生室
北京市密云区高岭镇四合村（村委会院内）,未评级,28170154,北京市密云区高岭镇四合村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇河北庄村中街北50米,未评级,28170146,北京市密云区西田各庄镇河北庄村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇建新村前中街25号东院,未评级,28170150,北京市密云区西田各庄镇建新村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇牛盆峪村（村委会院内）,未评级,28170151,北京市密云区西田各庄镇牛盆峪村村卫生室,密云区,村卫生室
北京市密云区高岭镇大开岭村(老年活动中心院内）,未评级,28170147,北京市密云区高岭镇大开岭村村卫生室,密云区,村卫生室
北京市密云区西田各庄镇韩各庄村西区137号,未评级,28170145,北京市密云区西田各庄镇韩各庄村永海村卫生室,密云区,村卫生室
北京市顺义区高丽营镇文化营村,未评级,22162199,北京市顺义区高丽营镇张喜庄卫生院文化营社区卫生服务站,顺义区,社区卫生站
北京市密云区高岭镇高岭屯村138号,未评级,28170144,北京市密云区高岭镇高岭屯村村卫生室,密云区,村卫生室
北京市顺义区高丽营镇南郎中村,未评级,22162197,北京市顺义区高丽营镇张喜庄卫生院南郎中社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇前渠河庄村,未评级,22162198,北京市顺义区高丽营镇张喜庄卫生院前渠河社区卫生服务站,顺义区,社区卫生站
北京市顺义区高丽营镇东马各庄村,未评级,22162196,北京市顺义区高丽营镇张喜庄卫生院东马各庄社区卫生服务站,顺义区,社区卫生站
北京市大兴区黄村镇兴丰大街89号,一级,24110004,北京市大兴区祥医中健医院,大兴区,对外综合
北京市大兴区旧宫镇三海子,未评级,24100052,北京市大兴区红星社会福利院医务室,大兴区,对内
北京市大兴区庞各庄镇定福庄村,未评级,24110161,北京市大兴区庞各庄镇定福庄门诊部,大兴区,对外综合
北京市大兴区魏永路9号、北京市大兴区团河路33号,一级,24110006,北京市利康医院,大兴区,对外综合
北京市大兴区庞各庄镇苗圃路51号院6号楼,一级,24110157,北京市大兴区一福寿山福海中医医院,大兴区,对外中医
北京市房山区十渡镇六渡村,未评级,11162127,北京市房山区十渡镇六渡社区卫生服务站,房山区,社区卫生站
北京市房山区十渡镇平峪村,未评级,11162128,北京市房山区十渡镇平峪社区卫生服务站,房山区,社区卫生站
北京市房山区琉璃河镇祖村,未评级,11162126,北京市房山区琉璃河镇祖村社区卫生服务站,房山区,社区卫生站
北京市房山区韩村河镇韩村河村、北京市房山区韩村河镇岳各庄村,一级,11120017,北京市房山区韩村河镇中心卫生院（北京市房山区韩村河镇社区卫生服务中心）,房山区,对外综合
北京市房山区长阳镇阳城环路16号,一级,11154001,北京市房山区结核病防治所,房山区,对外专科
北京市房山区良乡镇长虹西路51号,一级,11155001,北京市房山区老年病医院,房山区,对外综合
北京市房山区燕山健德三里26号楼西侧,未评级,11130002,北京市房山区星城健德三里社区卫生服务站,房山区,社区卫生站
北京市房山区长阳镇北广阳城,一级,11153032,北京白云精神病康复医院,房山区,对外专科
北京市房山区周口店大街28号,二级,11153002,北京市房山区精神病医院（北京市房山区精神卫生保健院）,房山区,对外专科
北京市房山区良乡苏庄东街5号,二级,11152001,北京市房山区妇幼保健院（北京市房山区妇幼保健计划生育服务中心）,房山区,对外专科
北京市房山区长阳镇嘉州水郡209号,一级,11151440,北京中科西苑医院,房山区,对外中医
北京市房山区琉璃河镇刘李店村中原大街25号、北京市房山区琉璃河镇窑上村、北京市房山区琉璃河镇东南召村,一级,11120002,北京市房山区琉璃河中心卫生院（北京市房山区琉璃河镇社区卫生服务中心）,房山区,对外综合
北京市房山区阎村镇紫园路14号,未评级,11100043,北京市房山区国爱老年人服务中心医务室,房山区,对内
北京市门头沟区清水镇齐家庄村,未评级,09162032,北京市门头沟区清水镇齐家庄社区卫生服务站,门头沟区,社区卫生站
北京市门头沟区石门营B1-7号楼,未评级,09162018,北京市门头沟区石门营新区社区卫生服务站,门头沟区,社区卫生站
北京市门头沟区新桥南大街3号,二级,09151001,北京市门头沟区中医医院(北京市门头沟区老年病医院),门头沟区,对外中医
北京市门头沟区剧场东街8号,未评级,09141003,北京京煤集团总医院向阳东里卫生所,门头沟区,对内
北京市门头沟区门头沟路36号,未评级,09141002,北京矿建建设集团有限公司卫生所,门头沟区,对内
北京市昌平区北七家镇曹八西路26号,一级,21110113,北京市第二社会福利院附属医院,昌平区,对外综合
北京市昌平区回龙观东大街308号,三级,21151415,北京京都儿童医院,昌平区,对外专科
北京市门头沟区三家店新建路甲7号,未评级,09110010,北京市门头沟区城子街道华新建社区卫生服务站,门头沟区,社区卫生站
北京市门头沟区斋堂镇东斋堂村,一级,09110008,北京市门头沟区斋堂镇社区卫生服务中心（北京市门头沟区斋堂医院）,门头沟区,对外综合
